Index,user_id,created_at,content,like_num,repost_num,comment_num,manually_label,sentiment_baseline,senti_by_refined_snownlp,senti_by_jieba_sentiment
312,1497151510,2020-01-23 23:56,一些人的作孽行为给社会带来巨大伤害！,5,1,2,-1,1,1,-1
28781,1963863007,2020-03-01 23:29,【#泰国报告首例新冠肺炎死亡病例# 生前曾患登革热】泰国卫生部疾病控制司司长在新闻发布会上表示：2月29日泰国出现首例感染新冠病毒肺炎死亡病例，该病亡患者为男性，35岁，生前是一名售货员，这也是泰国境内出现首例死亡病例，生前还曾感染了登革热。泰国疾控司顾问称2月16日后该男子核酸检测已转阴，但感染对其身体已造成损害，最终死于多器官衰竭。 http://t.cn/A67iEUV7,0,1,0,0,1,1,-1
36639,2900922931,2020-03-09 23:59,#西班牙新冠肺炎确诊病例已达999例# 真的要重视啊！！！ 一定要做好防范措施 #中国首批援巴蝗灾防控物资运抵卡拉奇# 中巴友谊长存！,3,0,0,0,1,0,1
25682,3120847613,2020-02-26 23:54,新型病毒防治，日韩新冠肺炎病例的增加，以及前期疫情人气股进入超跌状态，消息面和技术形态上的共振，超跌的联环药业，四环生物完成反抽就可以放弃了，要走二波还是要看口罩新高股道恩股份的表现，可以看看今天晚上疫情的发酵情况。,1,0,0,0,1,1,1
2232,6609129648,2020-01-26 23:37,在这美好的新春佳节。 我喜爱的餐馆儿们一家接一家休业。  啊。 悲惨。 啊。 悲惨。  不得已。 只能过上每天吃饺子每天吃泡面的生活。 不要紧。 大丈夫能屈能伸。😶   为保命。 以上仅供消遣娱乐。 我觉得这并不是一个美好的春节。 但一定会是一个值得铭记的春节。 无论这一次新冠肺炎对突发事件的反应速度和预判的警醒。 还是前线医护人员工作人员和一切仍为此坚守岗位的人们所付出的努力和热情。 还是那些因此而离开的生命给我们的永久的悲伤。 还是又一例治愈的新闻被发布时候的快乐。 一切都该被记得并认真对待。 希望一切顺利。 希望情况尽早好转。[微风],0,0,0,1,1,-1,1
17293,6486325676,2020-02-17 23:37,【中疾控报告：#超三千名医护感染新冠病毒#，确诊1716例】 一项基于7万余例新冠肺炎病例的流行病学调查结果于2月17日公布。最新一期中华流行病学杂志发表《新型冠状病毒肺炎流行病学特征分析》报告，该报告由中国疾控中心新型冠状病毒肺炎应急响应机制流行病学组撰写。 报告共分析了72314例病例，是截至2020年2月11日，中国内地传染病报告信息系统中上报的所有新型冠状病毒肺炎病例。在其中的44672例确诊病例中，死亡1023例，粗病死率为2.3%。 报告显示，截至2月11日，共有3019名医务人员感染了新型冠状病毒（包括确诊病例、疑似病例、临床诊断病例及无症状感染者，其中确诊病例1716名），可能存在非职业暴露造成的感染。 报告指出，截至目前，还没有证据表明，在任何一家为新型冠状病毒肺炎患者提供服务的医疗机构中发生了“超级传播者”事件。 （新京报）[组图共2张],0,0,0,0,1,-1,-1
15362,6976408031,2020-02-15 23:45,#新冠肺炎已开始在日本流行# 日本挺住啊，危难时刻伸出援手的人中国人民是不会忘记的[加油][加油][加油],0,0,0,1,1,1,1
13748,1999472465,2020-02-13 23:39,【 2月6日—12日贵州省新冠病毒肺炎确诊病例活动区域信息】为便于社会大众实时掌握、清晰了解确诊病例活动区域，有效推动群防群控工作的落实，在省级发布市（州）确诊病例的次日、各市（州）已公示该病例出现病征期间主要活动区域的前提下，现将2月6日—12日全省64例确诊病例公布如下：#贵州全力抗击新型肺炎疫情##贵阳全力抗击新型肺炎疫情#  http://t.cn/A6hG5hP9,2,0,0,0,-1,-1,1
4885,3243830374,2020-01-29 23:38,#新冠肺炎最新动态# 【#四川出现首例死亡病例#】,0,0,0,0,1,0,1
2589,5776217758,2020-01-26 23:52,加油武汉🇨🇳  加油中国🇨🇳  #万众一心抗击新冠肺炎##武汉加油# 阜新·彰武县 显示地图,0,0,0,1,1,-1,1
23515,1297234262,2020-02-24 23:36,#防控正处在最吃劲的关键阶段# 中西医结合救治新冠肺炎患者效果很明显！致敬！国宝中医！[,6,0,0,1,1,1,1
25868,2727527422,2020-02-26 23:59,这总统脑子有屎吧[费解],0,0,0,-1,-1,-1,0
11275,2745590800,2020-02-09 23:56,关于我院都安籍进修医师蓝某感染新冠肺炎的情况通告 蓝某，男，35岁，广西都安人，为我院泌尿外科二病区进修医师，现租住在青秀区中山街道办黄屋坡34-1号501室。 2月2日，蓝某从都安来到南宁；2月3日早上参与所在的泌尿外科交班，下午没到医院，在其居住地休息。2月3日晚22时30分，蓝某接到都安当地防控人员通知，告知他曾于1月23日接触过的莫某当晚被确定为新冠肺炎患者。我院当晚立即定性蓝某为密切接触者，要求其居家隔离观察（独居）。从1月23号至今（已16天），蓝某均未出现发热、咳嗽、腹泻等症状。 2月7日晚上，蓝某的爱人韦某（现住都安）确诊为新冠肺炎患者，我院再次叮嘱蓝某继续严格居家隔离并等待核酸检测。2月8日上午11时，我院对隔离中的蓝某进行核酸检测，下午17：00疾控中心复检结果为阳性，确诊为新冠肺炎患者（无症状感染者），随后将蓝某送往定点救治医院进行治疗。 经排查，蓝某仅2月3日早上在科内交班时停留约4小时，未直接接触诊治病人，期间全体密切接触人员均佩戴医用口罩。 2月8日晚上，医院按照疾控部门的指导意见，紧急部署对蓝某所在病区及医生办公区进行消毒，封闭其所在病区；随后对所有密切接触的医务人员进行集中医学隔离观察，并在2月9日下午对目前筛查出来的56名密切接触人员进行肺部CT筛查和核酸检验，除1例肺部有轻度炎症病灶外，其余人员均无异常，全部密切接触人员核酸检验结果都为阴性（包括肺部有炎症病灶者）。 特此通告。                                                                                               广西医科大学第一附属医院                                                       2020年2月9日   来源：广西医科大学第一附属医院新型冠状病毒感染的肺炎疫情防控指挥部,4,0,0,0,-1,-1,1
16999,1649113112,2020-02-16 23:57,#全国第1例新冠肺炎逝世患者遗体解剖#  全国新冠肺炎逝世患者遗体首例解剖。 这样就易懂多了吧？阅读理解能力真教人着急。,2,0,0,0,1,-1,1
14996,5425579114,2020-02-14 23:49,#1061应急广播#三天内两传捷报！我市第三例新冠病毒肺炎患者治愈出院  2月14日，我市新冠肺炎救治工作再传捷报，经过茂名市人民医院感染科医护人员的精心治疗和护理，住院治疗了7天的邵先生出院了。至此，我市已有3名新冠肺炎患者治愈出院。  三天内两传捷报！我市第三例新冠病毒肺炎患者治愈出院,1,0,0,1,1,-1,1
28767,5635768575,2020-03-01 23:29,金泰熙剧组成员疑似感染新冠肺炎  若被确诊或出现集体感染事件 金泰熙剧组成员疑似感染新冠肺炎  若被确诊或出现集体感染事件,0,0,0,0,1,-1,1
708,5906028122,2020-01-24 23:27,辞旧迎新2020却是新冠肺炎的爆发 愿平安中国 为武汉祈福 最美逆行者 白衣天使 不一样的除夕夜 意想不到的一年 醒了一切都能好起来 太难受了， 痛了二十几个小时[伤心] 开塞露都不知道用多少次了 忘明天会更好，明年一定更好 崇左·天等县人民医院 显示地图,0,0,0,1,1,-1,1
5860,2600468340,2020-01-31 23:40,#武汉人朱一龙为同胞加油# //@新浪湖北:#万众一心抗击新冠肺炎# 朱一龙为同胞加油！武汉加油！中国加油！,0,0,0,1,1,1,1
11320,7387834393,2020-02-09 23:57,到点提醒——广告时间[微笑]『实时更新：新冠肺炎疫情最新动态』注：全国确诊病例主要集中在湖北武汉，并有向全国扩散的趋势,0,0,0,0,-1,-1,0
20499,6979154720,2020-02-20 23:50,2月20日6时至18时 天津新增1例新冠肺炎确诊病例 累计确诊病例131例 治愈出院5例,0,0,0,0,-1,-1,1
13682,3354324762,2020-02-13 23:37,#万众一心打赢疫情防控阻击战# @浙江水利水电学院 广大师生党员积极响应，以实际行动支援新冠肺炎疫情防控[加油][加油][加油],2,0,0,1,1,-1,1
28549,2439219611,2020-02-29 23:57,【专家：对#治愈患者出院后肺功能康复的建议#】中日友好医院康复科主任谢欲晓：目前各地已经在原有的呼吸康复工作基础上开展了不同程度的对于新冠肺炎治愈后患者的呼吸康复的探索。出院后的康复治疗首先我们需要在出院前对患者肺炎的相关症状、心肺活动耐力、体能和日常生活活动进行简要的评估。对于重症和危重症患者，建议各地到指定康复医疗机构接受呼吸康复治疗。对于轻症、普遍型的患者，建议在医疗观察的同时，循序渐进进行一些增进身心健康的运动锻炼。 http://t.cn/A67V2k8h http://t.cn/RJ2BoPz显示地图,2,0,0,0,1,1,1
12554,1854737145,2020-02-11 23:55,//@北京人不知道的北京事儿:这是官方2月5日至10日北京新冠肺炎新发病例活动小区或场所，5日之前的没公布过🙏,0,0,0,0,-1,-1,0
11515,2213368683,2020-02-10 23:34,#张定宇 新冠肺炎是自限性疾病#哭死了,0,0,0,-1,1,-1,1
32016,5762732598,2020-03-04 23:53,《武汉一新冠肺炎患者出院后隔离时发病，“呼吸道阻塞猝死”》引起死亡的疾病或情况为呼吸道阻塞猝死、呼吸循环衰竭。http://t.cn/A67jjuKE,1,0,0,0,-1,-1,-1
19889,5859201020,2020-02-20 23:24,【内江：累计为4000余名一线抗疫人员提供免费理发服务】2月20日下午，在内江市第二人民医院会议室里，一场由内江市文明办组织的慰问抗击新冠肺炎疫情医务人员义剪活动正在进行，来自云安群英美业“发尖留情”志愿服务队的11名理发师挥舞着手中的理发工具，为来自抗疫一线的“白衣天使”们提供义剪服务。2月11日以来，内江市文明办牵头组织爱心志愿者协会、甜城圆梦志愿团、云安群英美业“发尖留情”志愿服务队等，先后到白马卫生院、市第二人民医院、市第四人民医院等医疗防疫一线，市中区收费站、白马高速路口、永安黄鹤湖收费站等疫情防控检测点，乐贤街道、杨柳镇、双才镇等基层防疫一线及公安等一线部门开展义剪志愿服务。截至目前，已累计开展义剪志愿服务活动近30场，为4000余名抗疫一线工作人员提供免费理发服务。#内江志愿# @四川文明网 @四川志愿[组图共2张],1,4,0,1,1,-1,1
28569,2656274875,2020-02-29 23:58,【法国累计确诊73例新冠肺炎病例】当地时间2月29日下午，法国官方最新通报，截至目前，法国累计确诊新冠肺炎病例73例，超5000人以上室内密闭场所一切聚集活动全部取消。（总台记者马瑾瑾）,2697,312,569,0,0,-1,-1
7406,2538292925,2020-02-03 23:56,//@一匹英俊的小马: 肯定还有很多人都需要救助，这场战役很难很长，火神山雷神山已经快好了，还有第四批第五批医院也要开放了，坚持住，别放弃别灰心。[拳头]  查看图片  //@武汉同城会:扩！//@武汉身边事:#万众一心抗击新冠肺炎# 实名联系：余轶18627715987。,0,0,0,1,1,-1,1
13871,7390123322,2020-02-13 23:43,#蜀少年防疫集先锋##蜀少年防疫集先锋之防疫祝福拍#自新冠肺炎疫情发生以来，千百万医护人员冲在一线，你们不畏辛苦，冒着被感染的风险，一直坚持一线，为新冠肺炎患者带来康复的希望，也为打赢疫情防控阻击战作岀更大贡献。疫情期间请配戴口罩，勤洗手，少岀门，向所有工作在一线的医护人员致敬！谢谢你们无畏的爱❤️❤️❤️！抗击肺炎，众志成城，抗击疫情，人人有责，同舟共济，共渡难关。武汉加油，中国加油！我是南充市嘉陵区实验小学四年级四班少先队员姚欣宇。@四川共青团@四川少工委[组图共7张],0,0,0,1,1,1,-1
17534,1063311305,2020-02-17 23:45,【许宪春：如何看待新冠肺炎疫情对经济的冲击】  新年伊始，新型冠状病毒肺炎在武汉暴发，并蔓延至各省区市，对全... 许宪春：如何看待新冠肺炎疫情对经济的冲击 @新浪财经,0,0,0,0,1,-1,0
32614,1900643463,2020-03-05 23:30,//@高程CASS:管新冠肺炎叫“新冠流感”或当流感对待也不是完全没道理，但关键美国当初第一个从武汉撤侨，而且中国疫情大爆发的时候，美国媒体一直对外宣传“中国肺炎”如何厉害，让全世界觉得中国和中国人像瘟疫样可怕。如今到美国自己身上，怎么就秒变成轻轻松松的流感了呢，流感你撤侨、断航是闹哪样,0,0,0,-1,1,1,-1
21870,2829508432,2020-02-22 23:28,2020年2月2日回归晓港公园训练。受新冠肺炎疫情影响，广州市海珠区晓港公园从1月25号大年初一开始封闭，直到2月22日解封，闭园时长有28日之久，实属罕见。  每天练心肺，成就健康人生。  跑出强大心肺，聆听生命脉动。  #跑出健康##跑步打卡##晓港公园# 飛階的微博视频,0,0,0,0,1,-1,1
30539,1857918804,2020-03-03 23:25,【中国专家到了，测试盒到了，确诊病例多了才是正常的】伊朗国家电视台援引议员的话报道称，23名伊朗议员的新冠病毒检测结果呈阳性。截至目前，伊朗累计确诊新冠肺炎病例达2336例，死亡病例达77例。伊朗最高领袖哈梅内伊3日下令军队协助政府卫生部门防控新冠肺炎传播，令该国整体进入备战状态。,1,0,0,0,0,0,1
16971,2709979734,2020-02-16 23:56,#黔中平坝[超话]##坚决打赢疫情防控阻击战# 【新冠肺炎最新数据：12连降，湖北新增确诊持续下降，但有些信息仍要重视！】①#湖北以外新增病例12连降#；②新增疑似病例6连降；③现有疑似病例7连降；④新增治愈连续4天超过1000例，#累计治愈超过9000例#；⑤#15日5省区市确诊病例0增长#，6省区市新增确诊1例…戳↓↓共同关注！@人民日报  [组图共7张],0,0,0,0,-1,-1,1
5227,7009039805,2020-01-30 23:38,唉,0,0,0,0,0,1,0
24777,7369286257,2020-02-25 23:46,一男子不想上班谎称女儿得了新冠#1009#肺炎，于是警方送他10天“假期”  新京报我们视频的秒拍视频 #杨洋好帅#,0,0,0,-1,-1,-1,1
23524,5558975026,2020-02-24 23:36,//@恩和-en:夏思思//@轻成一只飞燕:#武汉29岁女医生夏思思感染新冠肺炎去世# 记住女医生的名字，夏思思。,0,0,0,-1,1,-1,-1
32661,5596488229,2020-03-05 23:33,#兰州爆料[超话]##兰州抗疫在行动# 【甘肃新增11例境外输入新冠肺炎，累计确诊病例102例】 3月4日20时至3月5日20时，甘肃本地无新增病例。截止3月5日20时，甘肃本地累计报告新型冠状病毒肺炎确诊病例91例，累计治愈出院87例，累计死亡病例2例。现有2例在定点医院进行隔离治疗，其中兰州市1例、定西市1例。甘肃本地目前无疑似病例。目前，甘肃本地累计追踪到密切接触者4337人，已解除医学观察4259人，其余78人正在接受医学观察。 3月2日20时至3月5日20时，有311人分别乘商业包机由伊朗到达兰州，均已全部隔离。3月5日新增11例境外输入确诊病例，均在省级定点医院隔离治疗，病情平稳。新增境外输入密切接触者300人，其中38人在省级定点医院隔离留观，262人在集中隔离点隔离，正在进一步进行医学检测检查。#武汉3月底有望新增病例基本清零# http://t.cn/RXnNPIU显示地图,4,1,28,0,-1,-1,1
1511,1788885283,2020-01-25 23:29,//@京城第一母老虎:好消息！大多数患者可以治愈！,0,1,0,1,0,1,-1
33418,6364148777,2020-03-06 23:32,国新办就新冠肺炎疫情防控救治进展情况举行发布会 http://t.cn/A67us890,0,0,0,0,0,-1,1
9458,6664567268,2020-02-07 23:27,【国家卫健委：#坚持重症救治的四集中原则#】2月7日，国家卫生健康委医政医管局监察专员郭燕红介绍：“四集中”原则，集中患者、集中专家、集中资源、集中救治，这是我们在历次伤员救治工作中所积累的一个行之有效的经验。“四集中”是我们坚持救治，特别是重症救治非常重要的原则。#聚焦新冠肺炎疫情#@我们直播http://t.cn/A6PgzPDY,1,0,0,0,1,1,1
29173,5893289904,2020-03-01 23:46,//@拿拿龙:[太开心]//@星恋萤雪:来总不敢复制原文里更劲爆的//@来去之间:[衰]一位基因测序公司人士透露，2020年1月1日，他接到湖北省卫健委一位官员电话，通知他武汉如有新冠肺炎的病例样本送检，不能再检；已有的病例样本必须销毁，不能对外透露样本信息，不能对外发布相关论文和相关数据，“如果你,0,0,0,-1,-1,-1,-1
22871,6831200733,2020-02-23 23:47,#武汉29岁女医生夏思思感染新冠肺炎去世# 拜托人性一点//@米瑞蓉:呼吁！//@他回精神病院了://@洛兵:同求。//@李天时: 紧急呼吁：夏思思医生殉职，请不要再让她的丈夫吴石磊医生上前线了，让他来保护两岁的宝宝。#武汉紧急求援#,5,83,0,0,1,-1,-1
8702,6161532461,2020-02-05 23:52,干嘛强制？无语。不想用不行吗,0,0,0,-1,-1,-1,-1
8150,6859519952,2020-02-04 23:59,//@ppBEARintheRye://@严锋:官方媒体征集感染新冠肺炎求助者的信息，并设置专门通道与求助者进行核实和对接，请大家广为传播！,0,0,0,0,0,-1,0
11738,2535644602,2020-02-10 23:42,云南首例新冠肺炎治愈出院患者恢复良好http://t.cn/A6h7KW2n,0,0,0,0,0,0,-1
6743,3501459287,2020-02-02 23:55,//@新剧不能停:新冠肺炎最好的科普视频，推荐和家人一起观看！,0,0,0,0,1,1,1
6465,1870819617,2020-02-01 23:49,#瑞德西韦（Remdesivir）# 重大利好：抗击新冠肺炎的杀手锏横空出世！[话筒][话筒][话筒]  美国在研新药Remdesivir（瑞德西韦）成功医治美国第一例新冠肺炎患者。该药物有奇效，患者受药两天后，症状就发生了根本性的逆转。  记住药名：瑞德西韦（Remdesivir），她是新冠病毒的终结者，没有之一！[加油][加油][加油]  中国已经投入了临床，那些躺在医院的病榻上，或在家里辗转反侧，夜不能寐，苦苦挣扎的患者们，你们即将获得妙手回春的生机！[加油][加油][加油] http://t.cn/RL8ptOZ显示地图,0,0,1,1,1,-1,1
24843,6782889797,2020-02-25 23:49,我们共同的敌人是疾病，是新冠肺炎。中西医结合共同抵抗病毒，挽救更多人的生命，这是好事。,0,0,0,1,1,1,-1
2522,7284310221,2020-01-26 23:49,//@丁香园:新冠肺炎科普，转………,0,0,0,0,1,1,0
17883,6368824952,2020-02-17 23:55,#新浪看点# 科技部：已明确抗疟老药磷酸氯喹治疗新冠肺炎有疗效科技部：已明确抗疟老药磷酸氯喹治疗新冠肺炎有疗效,0,0,0,1,1,-1,1
24663,6577966050,2020-02-25 23:42,#西安抗疫最前线##关注新冠肺炎# 【沈阳严防境外疫情输入：体温无异常乘客专车接送】从今日起，沈阳将严防境外疫情输入，采取相应防控措施，严格控制疫情传播扩散：①关口前移，相关部门在境外航班降落3小时前掌握相关信息②入关的所有乘客均接受体温检测，测温无异常的乘客安排专车接送③如乘客有发热症状，安排120救护车送至发热门诊诊断治疗。,0,0,0,0,0,-1,1
27481,2024128473,2020-02-28 23:51,#战疫打卡行动# #滨州身边事#【滨州警营书画爱好者以字聚力共同战“疫”】面对#新冠肺炎#疫情，滨州公安警营书画爱好者们用手中的笔激情创作，将文艺创作的力量化作抗击疫情的强大助力。这些作品或苍劲有力、或行云流水、或跌宕遒丽，无不表达出对‘’逆行者”的,1,0,0,1,1,1,1
20284,6553662887,2020-02-20 23:41,香港据传有警员确诊新冠肺炎，废青连登崽开始大肆庆祝！！！ #守护香港##香港废青##抗击新型肺炎第一线##我也支持香港警察# [组图共4张],1,1,0,-1,1,0,1
24540,1402084542,2020-02-25 23:37,天气关系很大，南方热的地方好处理。,0,0,0,0,0,-1,0
18944,2090872883,2020-02-18 23:59,我是第1位申请创建“【超话】非新冠病毒肺炎癌症重症患者求助”→ 非新冠病毒肺炎癌症重症患者求助 的粉丝，还差9位满足申请条件，助力创建人数越多，开通几率越大！大家快来戳这里→ http://t.cn/A6hCtXdr 帮我加快创建速度吧~,2,4,2,0,-1,-1,-1
29964,2707680023,2020-03-02 23:41,#韩国新冠肺炎定点医院16名护士辞职#病患越来越多，工作量越来越大，环境越来越危险，定点医院对奋战在一线的护士激励不够关怀不到位，或许这16名护士还是临聘人员，总之护士们觉得不值，辞职也很正常！ 太原·富力城 显示地图,2,0,2,0,1,-1,-1
26741,6160881570,2020-02-27 23:57,转扩！关于新冠肺炎的45个真相转扩！关于新冠肺炎的45个真相,0,0,0,0,1,-1,0
1077,1981162863,2020-01-24 23:48,#全国确诊新型肺炎病例#【#北京新增2例新冠肺炎病例#】从1月24日17时至20时，北京市新增2例新型冠状病毒感染的肺炎病例，均有湖北接触史，经疾控中心检测和专家组评估确诊，均已送至定点医疗机构进行救治。截至24日20时，#北京累计确诊病例36例#，其中西城区4例、朝阳区5例、海淀区6例、丰台区2例、石景山区1例、通州区2例、顺义区1例、大兴区2例、昌平区3例，外地来京人员10例。今日已有3名密切接触者解除医学隔离观察。,2,0,0,0,-1,-1,-1
10710,7188443444,2020-02-09 23:32,武汉雷神山医院接收首批新冠肺炎确诊患者 http://t.cn/A6PF5IwO,0,0,0,0,-1,-1,-1
186,1681988470,2020-01-22 23:39,刚想搜索一下北京新冠肺炎的确诊情况，忽然冒出来一堆莫名其妙的微博，说看着每天激增的确诊人数不敢但又不得不来北京，作为一个经历了非典的北京人，被恐怖笼罩了三个月的我，真心想说，您最好别来，真的，减少人口流动挺重要的，为人为己。（再次强调，SARS不是发源于北京）,0,0,0,-1,-1,0,-1
11503,2912380301,2020-02-10 23:34,新冠肺炎让普通人都安心待家里不给社会添麻烦，很少提起读两本书过日子。炮制的应付“无聊”的视频广泛传播，反映的是人飘的太久太高安静不下来了，这么长日子还容不下一本书。,3,0,0,-1,1,1,1
32792,5519129405,2020-03-05 23:43,中央应对新冠肺炎疫情工作领导小组印发《关于全面落实疫情防控一线城乡社区工作者关心关爱措施的通知》 http://t.cn/A67j4pH8,0,0,0,0,1,0,1
7387,1878439620,2020-02-03 23:56,不行  越看越觉得厉害  赶紧转一个,0,0,0,1,-1,-1,1
29781,2659523842,2020-03-02 23:32,#岩松帮你问#【#白岩松对话中国驻韩大使#】截至当地时间下午16时，韩国新冠肺炎感染者总数升至4335人，韩国将如何加强疫情防控？需要哪些帮助？目前，武汉社区如何保障困难人群、外地滞留人群生活供应？白岩松连线中国驻韩国大使邢海明，武昌中南路街道百瑞景社区党委书记王涯玲↓ http://t.cn/A67otJUn .,1,0,0,0,-1,-1,1
25171,1044150930,2020-02-26 23:44,//@知识分子://@来去之间:[衰] 一位基因测序公司人士透露，2020年1月1日，他接到湖北省卫健委一位官员电话，通知他武汉如有新冠肺炎的病例样本送检，不能再检；已有的病例样本必须销毁，不能对外透露样本信息，不能对外发布相关论文和相关数据，“如果你们在日后检测到了，一定要向我们报告”,0,0,0,-1,-1,-1,-1
34654,1319269195,2020-03-07 23:48,//@新闻晨报:据@中国消防 ，截至目前，消防员已救出37人！,0,0,0,0,-1,-1,1
26001,2765257717,2020-02-27 23:33,#新冠肺炎##抗击疫情#【重磅！住建部发布关于加强新冠肺炎疫情防控有序推动企业开复工工作的通知】（来源：住建部网站）http://t.cn/A67ZxWvO [组图共3张],0,0,0,0,1,-1,1
21835,2272603077,2020-02-22 23:26,【#钻石公主号23名下船者未经病毒检测# 日本政府承认失误公开道歉】2月22日，日本厚生劳动省表示从“钻石公主”号邮轮下船的23人在14天隔离期中不曾做过病毒检测，厚生劳动大臣为此致歉。这23人曾在2月5日前做过检测，结果显示为阴性，他们随后分别于19日和20日下船，期间没有重新做病毒检测。#聚焦新冠肺炎疫情#@世面 http://t.cn/A6huQAZg,0,0,0,0,-1,-1,-1
28575,3300068224,2020-02-29 23:58,2020年，鼠年刚刚开始就被一场“新冠肺炎”的传染病圈在了家里……       期初都没有把‘它’想象到如此严重，到武汉封城，这像是03年非典的影子，周围人开始感到不安，年三十晚上，通知亲戚朋友，新年活动取消…就这样在家过了一个不一样的春节！      每天早上被窝刷数据，看人数一直急剧增长！汇报父母，强调：“没事别外出，出门带口罩”，估计口罩也不知道这个新年它成为了全民宝贝……       每天在家刷新闻，每每看到眼前的一幕幕，大家团结起来，甚是感动😹！人民团聚力爆表，身为华夏儿女的自豪感！       2月马上结束🔚，1.23～2.29连续的一个多月，数据显示一切都朝好的方向开始… 记～在家过的一个最不一样的新年！ http://t.cn/RDUnNFD显示地图,6,0,0,1,1,-1,1
7147,6028407503,2020-02-03 23:44,看了这个视频更清楚疫情的严重//@注册营养师陆雅坤:转发微博,0,0,0,0,1,1,1
21794,6000183055,2020-02-22 23:24,温州市本级新冠肺炎疫情接收捐赠情况公示（第七期）温州市本级新冠肺炎疫情接收捐赠情况公示（第七期）,0,0,0,0,-1,-1,1
18145,6176885757,2020-02-18 23:36,#323名严重精神障碍患者确诊新冠肺炎#快点好起来吧🙏🙏🙏,1,0,0,1,0,-1,-1
23263,1655367423,2020-02-23 23:58,重症患者，七成死亡#中医##中医抗疫第一线##健康达人记##新冠肺炎# 『新冠肺炎重症患者28天内死亡率超过六成 ！竟然比SARS和中东呼吸综合征都要高……』新冠肺炎重症患者28天内死亡率超过六成 ！竟然比SARS和中东呼吸综合征都要高……,34,17,17,-1,1,-1,-1
21420,6549778627,2020-02-21 23:54,#武汉又一位医生因感染新冠肺炎离世#[泪][泪],0,0,0,0,0,1,-1
33329,2268621352,2020-03-06 23:26,【#洛杉矶马拉松约27000人参赛# 官方：周末正常开跑】受新冠肺炎疫情的影响，当地时间3月4日，美国加州洛杉矶县宣布进入紧急状态，但与此同时，2020洛杉矶马拉松仍确定将于3月8日正常举行，约27000名选手、成千上万的志愿者和观众届时都会亮相。洛杉矶马拉松详情&gt;&gt;洛杉矶马拉松本周末正常开跑 约27000名选手将参赛,1,0,0,0,-1,-1,1
13164,2088370887,2020-02-12 23:44,#临汾身边事# 【临汾农机部门无偿开展消杀作业】新冠肺炎疫情发生以来，我市农机部门发挥优势，利用植保机械特长积极投身疫情防控一线，以实际行动响应党中央、省委、市委号召，积极投入疫情防控阻击战。 　　全市农机部门充分发挥基层党组织战斗堡垒和党员先锋模范作用，积极发动广大农机户和农机服务组织，强化责任担当，发挥资源优势，自觉践行“勇担当走在前”的誓言，让党旗在疫情防控一线高高飘扬。同时，积极作为，利用电动喷雾器、无人植保机、自走式喷杆喷雾机等农业机械，无偿为周边街道、村庄开展消杀作业，极大地提高了防控工作效率，为打赢新冠肺炎阻击战贡献力量。,3,0,0,1,1,-1,1
32838,1494759712,2020-03-05 23:46,世卫组织总干事谭德塞在新冠肺炎例行记者会上表示，新冠肺炎与流感存在重大区别，不能采取同样的方式对待。新冠肺炎传播效率低于流感；新冠肺炎引发的疾病比季节性流感严重；季节性流感有疫苗和治疗工具，但目前针对新冠肺炎的疫苗尚待开发；季节性流感不可能被遏制，但遏制新冠肺炎是可能的。,38,6,6,0,1,0,1
10836,1842918537,2020-02-09 23:36,新冠肺炎赶紧过去吧 呜呜 我要拔智齿,0,0,0,-1,-1,-1,1
10107,6895056997,2020-02-08 23:48,#新冠肺炎传播途径包括气溶胶传播# 其实我们都知道现在新闻能够播报出来的数字是压低的，为了不造成社会恐慌，可理解[失望]但就我个人而言，我其实希望能够播报的是准确数字，因为这样一些人就会在早期重视起来，能够感受到这么多医护人员所处的环境是多么危险的事情，这样还会有键盘侠吗[摊手],1,0,0,-1,1,1,1
24119,5605697876,2020-02-24 23:58,//@泸州市龙马潭区法院:【德国黑尔讷市喊话：泸州加油！刘强书记回应：我们一定能胜！】疫情当前，黑尔讷市市长杜为泸州抗击新冠肺炎疫情加油鼓劲。为表感谢之情，泸州市委书记刘强代表泸州市委市政府和全市人民，感谢德国黑尔讷市，虽相隔万里，但心在一起。[心][心]  泸州发布的微博视频,0,0,0,1,1,-1,1
1441,1787419133,2020-01-25 23:24,#全国确诊新型肺炎病例# 【直播：勇士出征！#山东首批医疗救援队驰援武汉#，山东台3名记者随行🙏】除夕夜，为支援武汉抗击新冠肺炎疫情，省卫健委紧急组建赴武汉医疗队，广大医护人员纷纷报名“请战”。25日晚8点在济南机场，山东首批138人的医疗队伍集结完毕，驰援武汉，齐鲁网·闪电新闻3名记者随行。跟闪电直播一起送勇士！请你们平安归来[心]http://t.cn/A6Pq1J0N http://t.cn/E7VhNak显示地图,14,6,6,0,-1,-1,1
18901,1104122893,2020-02-18 23:57,中央派去的调查组是钓起了一条绵延的大带鱼吗，这么久没有结果出来。『新冠肺炎｜值得严重关注的2019年12月31日』新冠肺炎｜值得严重关注的2019年12月31日,1,0,0,-1,1,0,-1
